order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
RNy2CkQv9QO4,elCsLJhTBJtl,delivered,2018-03-03 12:10:51,2018-03-03 12:29:16,2018-03-23 03:07:43,2018-03-26
RAhrqqxcXgA5,rCX2RwzGubEQ,delivered,2018-02-01 08:52:15,2018-02-03 02:53:47,2018-02-16 15:35:44,2018-02-23
lFLPAbeUgKTV,xbIMznITKpTA,delivered,2017-03-24 21:17:29,2017-03-24 21:25:08,2017-04-03 14:57:39,2017-04-25
P6bxg4N8Cw1J,BKYTz5VyeBBd,delivered,2017-03-03 14:21:58,2017-03-03 14:35:09,2017-03-17 12:52:17,2017-03-28
YykeWYFjVZYE,abN6KF4qdL4n,delivered,2017-11-07 15:01:20,2017-11-07 15:16:13,2017-11-13 16:39:05,2017-11-28
dHuy4so1fO7s,Azn5ULeYYh8s,delivered,2018-04-15 20:36:20,2018-04-15 20:52:14,2018-04-20 15:51:53,2018-05-10
bIVFvWVIw4jq,78uia3DgAfNK,delivered,2018-02-12 14:14:43,2018-02-12 15:00:26,2018-02-16 10:22:35,2018-03-01
tflNP98YJXRM,Py7WXu4L3Wmi,delivered,2018-04-29 22:59:41,2018-05-01 05:55:03,2018-05-04 20:28:42,2018-05-17
iThcgEagJGvM,CFLESwh13Z7B,delivered,2018-03-31 11:59:29,2018-03-31 12:10:18,2018-04-09 19:08:27,2018-04-23
MnaiNSJ6870y,SaNj4MhzahVL,delivered,2017-12-14 00:29:03,2017-12-14 00:36:23,2017-12-30 13:11:05,2018-01-17
pvWUa3UvgInr,qk3Ys1QXliaP,delivered,2017-11-30 21:12:55,2017-12-02 02:37:09,2017-12-06 15:07:33,2017-12-18
39TPZFziHhP2,4JEusie8wqjJ,delivered,2018-08-12 22:48:32,2018-08-13 22:45:11,2018-08-20 18:07:04,2018-08-29
afDRwL1WXpA1,NvTNauiH1qDG,delivered,2017-05-11 15:10:52,2017-05-11 15:22:01,2017-05-22 18:13:38,2017-06-12
QBEax8koxs19,HFRFmaPKlKMJ,delivered,2017-12-08 11:56:42,2017-12-09 02:34:26,2018-01-05 17:20:28,2018-01-04
CtAfWF8UkMCP,KC8GYZZaxJut,delivered,2018-06-26 08:06:50,2018-06-26 08:18:47,2018-06-27 13:31:45,2018-07-11
V4JFkZwCu5hF,1GWMLfIMdj4c,delivered,2017-09-28 17:34:28,2017-09-28 17:49:35,2017-10-10 20:02:46,2017-10-24
qwPG85b508Td,MqcXipRNMkYz,delivered,2018-05-19 19:34:15,2018-05-19 23:30:31,2018-06-07 20:03:38,2018-06-08
pLnMJMmel09E,ILqTIy6lgDe6,delivered,2017-06-23 22:36:21,2017-06-23 22:50:16,2017-07-05 14:12:55,2017-07-19
7PvMPzzIkey5,qok4zm9Soojy,delivered,2018-01-14 12:17:23,2018-01-14 12:29:20,2018-01-22 22:42:11,2018-01-30
yWHy7JXGvc0Z,K344NrOcLCky,shipped,2018-01-18 04:37:44,2018-01-18 04:52:09,,2018-02-22
GKjyAxdPwdIc,Q8Lv1HumoePe,delivered,2018-01-01 18:31:59,2018-01-03 04:30:35,2018-01-10 16:12:48,2018-01-30
SZIajujwn1Oo,8Y14XQoJK8Ha,delivered,2018-08-11 14:59:32,2018-08-11 15:15:14,2018-08-17 23:27:53,2018-08-30
KL9BlcRxTqHu,lZxA6yRvTQOj,delivered,2017-07-25 16:56:59,2017-07-26 16:50:17,2017-08-05 14:12:04,2017-08-16
PULq31I4UKo4,nodpgJjEkMSi,delivered,2018-07-15 21:00:44,2018-07-15 21:15:19,2018-07-25 21:41:16,2018-08-02
Y0bGpsoT1Vhh,9tBiIII0TOJc,delivered,2018-08-15 11:25:10,2018-08-15 11:44:05,2018-08-28 00:21:58,2018-09-18
7LgpFGaazYyl,wu4LLpEktWbt,delivered,2017-12-22 14:39:24,2017-12-22 14:57:29,2018-01-19 22:32:56,2018-01-26
88cwXsdwdeEH,wMofpXKFWSfh,delivered,2017-12-03 02:24:54,2017-12-03 02:48:30,2017-12-08 22:26:51,2017-12-20
r7702612Pdfh,2gkH6jQ35V6r,delivered,2017-10-18 13:34:48,2017-10-20 02:49:40,2017-10-25 16:36:09,2017-11-06
JhSAOXXtYcdN,KmfdV8VuGWM8,delivered,2017-03-09 12:52:31,2017-03-09 12:52:31,2017-04-20 09:44:13,2017-04-12
lq2t00ICp3Em,DZQwRhEhGk0D,delivered,2018-05-14 12:05:22,2018-05-14 12:39:45,2018-05-23 20:04:19,2018-06-04
6nNyBTWOOOFA,PXqEjREEffav,delivered,2018-01-05 19:15:37,2018-01-05 19:27:42,2018-01-16 20:58:52,2018-02-07
15IH5WU11wIZ,orIYzq1FFngF,delivered,2017-05-31 11:38:50,2017-06-01 11:45:18,2017-06-22 15:07:44,2017-07-06
ouRLjr6NSysJ,XBdsnwLCiVEB,delivered,2017-05-28 12:47:03,2017-05-30 04:42:46,2017-06-16 10:23:31,2017-06-21
yDLykPwUGtqM,XojCouERzFos,delivered,2018-02-19 16:04:42,2018-02-20 07:27:21,2018-03-05 21:23:03,2018-03-13
GHfebQ8QpH8l,5j1oYFmufbg3,delivered,2017-12-07 08:40:18,2017-12-07 08:52:30,2017-12-19 19:14:36,2018-01-11
7XvMI5cx5mU0,bF5K2Cy2Z7ti,delivered,2017-10-16 18:00:07,2017-10-16 18:23:58,2017-10-19 19:05:37,2017-10-31
XDE3dFQJPztt,0P8fiFGwbcyB,delivered,2017-07-22 20:51:26,2017-07-22 21:05:07,2017-07-27 18:34:12,2017-08-21
dix4hRLqxcfL,RwArI5y9MN7r,delivered,2018-05-20 17:07:44,2018-05-22 07:55:14,2018-06-04 16:46:53,2018-06-22
4W3f1ahNdmTs,SpZjRYzPDtxp,delivered,2017-05-05 20:49:15,2017-05-05 21:02:12,2017-05-18 11:54:10,2017-06-05
xljf54RoX9JP,xe0n3nVehHaT,delivered,2017-12-04 15:59:52,2017-12-05 04:13:20,2017-12-27 11:38:51,2017-12-29
2rs8IUIAS4rL,waMZKYMRuVn2,delivered,2017-03-15 20:31:34,2017-03-15 20:31:34,2017-03-23 16:52:23,2017-04-04
B8V4EaW2eSh0,GUzQDRVGumYn,delivered,2017-11-21 18:37:11,2017-11-21 18:47:28,2017-11-24 19:21:10,2017-12-01
FwheKtHhpBN2,qPcKrtMv39Ny,delivered,2018-04-08 14:03:56,2018-04-08 14:15:11,2018-04-10 20:34:41,2018-04-19
tPTCcbVjRfc3,weHkbjfrV556,delivered,2018-06-02 23:40:57,2018-06-02 23:50:23,2018-06-11 16:28:36,2018-07-11
TGt9bWN79Nqz,qkLJoaytabZ0,delivered,2018-07-25 21:24:26,2018-07-25 21:35:15,2018-08-09 01:28:22,2018-08-17
qJjvfYu6Y4fm,mpDGFN6xdUn7,delivered,2017-03-25 11:58:44,2017-03-25 12:10:47,2017-03-29 19:52:23,2017-04-13
JT0oXIkh4Gzh,sNJV5Gu55TZU,delivered,2017-08-20 18:10:06,2017-08-21 15:55:20,2017-08-31 18:27:46,2017-09-19
yr2H21aRoD3h,G9BomGyiASFC,delivered,2017-11-14 03:22:33,2017-11-14 03:35:21,2017-11-21 13:21:57,2017-12-04
3kStl9hl8CfT,U6mP30pWiUQe,delivered,2017-03-30 17:07:08,2017-03-30 17:15:23,2017-04-10 15:05:14,2017-04-24
HG9ftAgQxhF4,C2neZlovyKdO,delivered,2017-11-24 16:45:54,2017-11-24 21:32:30,2017-12-20 20:47:12,2017-12-26
sm0ZEnWNt7qQ,zYGWePUn88Up,delivered,2017-06-02 21:18:38,2017-06-02 21:32:52,2017-06-19 20:47:31,2017-07-05
KuKfiKKJLTwK,jNtpBPyIRlVh,delivered,2018-08-08 12:05:49,2018-08-09 15:45:13,2018-08-30 19:02:55,2018-09-12
0JDo7VjW8fwo,ZmQxYSc3Pkep,delivered,2017-12-03 15:45:51,2017-12-03 15:55:26,2017-12-07 18:45:44,2018-01-05
07amSeyheu9N,kUuQFMv8ogyX,delivered,2017-12-31 08:36:11,2017-12-31 08:46:45,2018-01-26 21:12:22,2018-01-30
0HR2Bu3Sp4gp,QCRBg1XfOOjC,delivered,2018-08-15 16:51:43,2018-08-15 17:05:10,2018-08-27 17:31:31,2018-08-31
3BfkNOSXE9fK,G1xpdgzhaH2L,delivered,2018-07-17 08:42:24,2018-07-17 08:50:17,2018-08-01 20:35:03,2018-08-09
5WmmehR17vqk,jLJ0UsbRochy,delivered,2017-08-10 16:07:21,2017-08-10 16:25:17,2017-08-19 14:17:43,2017-08-30
GRirh1b2z6Y3,mdegAh8lW0zh,delivered,2018-07-13 09:02:22,2018-07-14 02:45:11,2018-08-01 19:07:03,2018-08-20
67qinzyPqskj,XHcb3dwn67J0,delivered,2018-04-11 06:46:04,2018-04-11 09:12:02,2018-04-12 15:03:09,2018-04-27
SSIHiYAn9TpY,J8tIqKe7Lwty,delivered,2017-08-06 15:06:19,2017-08-06 15:43:06,2017-08-21 19:15:18,2017-09-05
r6X1vpADLMvm,tD2qw06fKcBX,delivered,2017-06-06 23:18:10,2017-06-06 23:25:11,2017-06-11 10:33:58,2017-06-20
FEIP98BAAYWW,jOwLUQxf2vs7,delivered,2017-08-20 20:11:55,2017-08-20 20:30:13,2017-08-24 21:17:46,2017-09-04
qlbb5qUbmXnJ,Aih9DU6s8oyK,delivered,2017-05-27 19:20:24,2017-05-27 19:35:17,2017-06-07 08:53:10,2017-06-29
7ERc3mX6MCjK,DAue1YHraRsj,delivered,2018-03-12 09:04:37,2018-03-13 04:10:24,2018-04-03 22:40:57,2018-04-06
Qnw2wAOmQylg,lOWywMERsxp0,delivered,2017-08-05 16:59:05,2017-08-08 04:25:34,2017-08-14 18:13:03,2017-09-06
vU3xyuXEj2Ba,32bFKHvMMEMv,delivered,2018-01-19 01:15:06,2018-01-19 01:31:24,2018-01-22 21:38:29,2018-02-09
Bie3bBbWriRw,pFnZuW57EJTb,delivered,2017-02-12 21:47:21,2017-02-12 22:02:57,2017-02-16 14:54:38,2017-03-14
XQYgG1JMLACG,qZiLCVLOzw0L,delivered,2018-02-23 12:52:13,2018-02-23 13:15:38,2018-04-09 20:04:58,2018-03-20
qZUh5hge1625,5ScAfYqpztVr,delivered,2017-10-14 21:34:35,2017-10-14 22:03:58,2017-10-24 14:03:20,2017-11-07
hlpMgRkYTHdL,PkOW7Cbf1rU5,delivered,2017-11-08 12:41:52,2017-11-08 13:30:46,2017-11-21 18:57:38,2017-12-14
KwUxouAIwmnW,Q9msAR1VvoH1,delivered,2017-11-24 13:24:54,2017-11-24 15:33:47,2017-12-28 20:33:02,2017-12-21
Fl1jNEVLIouI,5S0TZfFeWPJY,delivered,2018-07-01 11:19:16,2018-07-01 11:30:26,2018-07-12 20:04:18,2018-07-30
CbQkhuNUU3S3,OU8Z7zF81JnT,delivered,2017-07-26 13:18:07,2017-07-27 12:15:16,2017-07-28 15:14:24,2017-08-08
tVdaOadCApSM,BDzndD4z9i8L,delivered,2018-08-29 08:46:11,2018-08-29 09:04:10,2018-08-30 21:54:45,2018-09-11
G07cmuGKW2nd,a6lBUx2AmE65,delivered,2018-05-08 09:03:18,2018-05-08 09:15:32,2018-05-14 14:55:19,2018-06-14
2Tdr9eDhdtIu,lqQQsrkprasJ,delivered,2018-08-16 13:22:21,2018-08-16 13:35:45,2018-08-24 18:57:37,2018-09-03
p6iWM5qft7BH,XTOCrs09YhZc,shipped,2017-07-12 22:05:52,2017-07-14 02:25:32,,2017-08-01
oJ1LprF3qOBG,it7WXIogmstw,delivered,2017-09-04 15:16:58,2017-09-04 15:25:26,2017-09-17 17:14:48,2017-09-25
ZJ852hQOuseH,JOACXMuORdtc,delivered,2018-04-11 20:41:25,2018-04-11 20:55:24,2018-04-24 11:32:10,2018-05-24
iHnDLespPUlT,yupMoEFfDnE6,delivered,2017-05-03 21:12:22,2017-05-03 21:22:27,2017-05-12 14:53:52,2017-05-26
9LyEELGHWgoP,H0nuPXkLsYFV,delivered,2017-08-07 09:55:21,2017-08-07 10:10:14,2017-08-17 18:09:30,2017-08-31
y8qmpWJzBTA5,r9lY5RrZLPkE,delivered,2017-07-17 08:28:02,2017-07-17 08:35:17,2017-07-21 21:17:40,2017-08-11
MsJrJ9vfOmvF,dxaR7zuMZLgv,delivered,2018-07-31 13:52:24,2018-08-01 03:31:42,2018-08-07 22:32:47,2018-08-20
ItgUvaUVS9ws,baOQZP8fmfKu,delivered,2017-04-22 21:17:54,2017-04-22 21:30:06,2017-05-09 23:32:26,2017-05-29
2YWdoyxm7ge9,q1JW0zZ8t77Z,delivered,2018-05-06 22:38:53,2018-05-08 19:52:56,2018-05-15 22:18:36,2018-06-01
JDsexkka1RtD,kgaRisbWkR8S,delivered,2018-04-11 17:20:17,2018-04-12 17:15:19,2018-04-26 21:19:22,2018-05-03
Hoy9CyALWGZJ,AWTTxA4Co08L,delivered,2017-08-22 15:34:21,2017-08-22 15:49:08,2017-09-21 21:00:26,2017-09-25
i3YWWZIz8fk7,LJGTAEWNa0kn,delivered,2018-02-14 13:16:13,2018-02-16 07:47:01,2018-02-22 15:37:52,2018-03-12
RM4M9i8Yn5x4,gHIMze7jfJUK,delivered,2017-05-19 04:16:19,2017-05-20 04:10:08,2017-05-31 18:14:10,2017-06-12
1oVrUY75oStu,BUGMPRmV0G7u,delivered,2018-04-04 14:19:07,2018-04-04 15:30:20,2018-04-23 21:29:29,2018-05-02
YuEmUNymzcGv,qGZel9QhDI8k,delivered,2017-09-07 10:36:54,2017-09-07 10:50:07,2017-09-20 17:36:17,2017-09-29
kF1ka6uV5YnM,siCyyCHgC5RU,delivered,2018-07-09 08:48:00,2018-07-09 09:15:13,2018-07-23 21:26:55,2018-08-06
jkbVqP4aWneg,AXZAKk41nNaN,delivered,2018-08-03 19:33:35,2018-08-03 20:04:14,2018-08-07 11:32:11,2018-08-08
dxOwaxOE1nT0,OfMjFMFtGloy,delivered,2018-06-20 10:39:52,2018-06-20 11:08:25,2018-06-28 10:28:31,2018-07-20
qwLvLVlwqlcq,m3LhGnVaiRSE,delivered,2017-09-12 16:10:13,2017-09-12 16:27:35,2017-09-27 19:22:14,2017-09-29
ulZ0mI7peyf7,rmFc8ZT8QAFE,delivered,2018-05-17 09:59:25,2018-05-17 11:31:49,2018-06-09 17:22:21,2018-06-18
lUA0GIMIbFvS,FyFlugMB18oj,delivered,2017-05-06 21:49:07,2017-05-06 21:55:18,2017-05-11 13:37:55,2017-05-29
b2u1yVa2LdNK,1HB2U2sb6O4I,delivered,2018-05-21 09:15:31,2018-05-21 09:36:59,2018-06-24 17:28:45,2018-06-08
na3M0MEGCGf8,77lm2vFcJFw7,delivered,2018-03-20 16:24:22,2018-03-21 07:08:14,2018-03-23 22:33:45,2018-04-16
vbRiAK2RZdlx,LdivnAK1VWzF,delivered,2018-01-13 14:50:01,2018-01-16 03:50:01,2018-01-22 19:45:04,2018-02-15
QHnQzNJRBS8w,OKSc9zMvBf3H,delivered,2017-12-13 10:59:10,2017-12-13 11:11:34,2017-12-22 15:09:54,2018-01-08
ZHsymoudGwgy,YpVY4KIM3kpF,delivered,2018-01-09 16:43:47,2018-01-09 16:53:49,2018-02-09 17:29:45,2018-02-15
7PK4NRV2nhjw,I4ORWasAtn2t,delivered,2017-07-05 22:57:34,2017-07-06 17:05:18,2017-07-08 14:41:04,2017-07-18
Ss9iY5xxCC5S,sGbCOPBJBIGl,delivered,2018-04-07 21:50:59,2018-04-09 08:09:33,2018-05-03 15:07:36,2018-05-03
FhbdaS77ToDk,jV8iADqbmykv,delivered,2017-08-28 23:31:59,2017-08-28 23:45:13,2017-09-08 21:11:21,2017-09-18
ZgJAIFrZP7wi,EgtRXe3XSoXX,delivered,2017-11-24 12:48:11,2017-11-24 14:58:32,2017-12-02 13:22:32,2017-12-14
DYDQgIcAmOCk,vIv7e64Weojr,delivered,2017-09-15 11:22:39,2017-09-16 03:05:10,2017-09-25 18:16:00,2017-10-09
zhV4YwJcMaf6,f0McnuJJg7y7,delivered,2017-11-18 19:49:03,2017-11-21 09:09:22,2017-12-12 19:14:48,2017-12-18
KWuqSsip5IPL,w4gVmc7ZPB7J,delivered,2018-05-29 00:08:35,2018-05-30 02:15:21,2018-06-12 16:38:47,2018-07-12
u6wIOFvJPMJx,DxOIWqM5WfD9,delivered,2018-03-26 14:22:35,2018-03-27 03:55:48,2018-04-05 01:57:31,2018-04-27
wILgQcnuMP8h,niuqvDhsbEh8,delivered,2017-10-24 10:00:40,2017-10-25 02:07:24,2017-11-11 11:28:57,2017-11-27
cHueggO8i50e,wXlHYtczLH4a,delivered,2018-01-16 22:32:22,2018-01-17 22:29:53,2018-01-24 14:12:46,2018-02-07
gwGItwZIp6b9,NDyqAszwpmxL,delivered,2018-05-05 14:00:57,2018-05-05 14:13:53,2018-05-11 21:16:40,2018-06-06
52dDBTqijGgS,ix0IHcRs0FhV,delivered,2017-09-15 19:24:57,2017-09-19 04:03:39,2017-10-03 21:14:24,2017-11-08
QfmncxTUYMeM,KWvYwxFj89oa,delivered,2017-11-20 10:59:51,2017-11-20 12:11:31,2017-12-11 21:39:03,2017-12-07
t4Bk5mYUoL8U,vHB4wi1rw7yJ,delivered,2017-02-24 17:07:05,2017-02-24 17:22:10,2017-03-13 14:45:15,2017-03-24
RAwGupGDXwd5,SkyzvQhclOjl,delivered,2018-07-12 19:55:55,2018-07-13 08:31:25,2018-07-16 15:32:20,2018-08-02
YTg0u33hKRJZ,eGMfCgBLlg0f,delivered,2016-10-06 16:13:30,2016-10-06 16:51:46,2016-10-13 16:51:46,2016-11-28
4lSWIJZYPkdj,7TsE2duwQ56v,delivered,2018-07-05 18:35:51,2018-07-05 18:51:02,2018-07-13 18:21:34,2018-07-31
XVYh21794I2q,IcpG2VytJuOz,delivered,2018-01-03 10:11:19,2018-01-03 10:18:34,2018-01-05 22:34:24,2018-01-29
T02ERQXo0cHk,CMzWm8HwIEmO,delivered,2017-08-21 15:22:48,2017-08-23 02:56:02,2017-09-04 20:15:53,2017-09-22
MoHhpMorkOQe,y3TdpB1uofUy,delivered,2017-12-19 18:48:27,2017-12-20 17:12:27,2017-12-26 15:04:13,2018-01-08
xvCjkl7oHF4p,jR6aMohAuoS4,delivered,2017-07-18 14:01:04,2017-07-18 14:15:20,2017-07-28 18:08:07,2017-08-09
NbPquApcLFZJ,fhyuZMq5ShwO,delivered,2017-12-02 00:25:01,2017-12-02 00:36:38,2017-12-07 00:37:48,2017-12-20
bOw1sP6xIXEv,0t5EtElaEA8e,delivered,2018-06-18 21:49:23,2018-06-18 22:16:05,2018-06-22 14:51:49,2018-06-28
V5N9aEmfprUb,cf8KM8v09yFJ,delivered,2018-02-17 22:30:05,2018-02-17 22:46:57,2018-02-22 18:29:10,2018-03-12
xhdUS3Lb7QvK,RLR3Jci7EXFZ,delivered,2018-01-11 10:03:39,2018-01-13 02:11:05,2018-01-22 19:51:44,2018-02-05
uleJoXLnjRWP,0ShwdFYw9sTD,delivered,2018-07-03 13:11:13,2018-07-05 16:32:52,2018-07-10 17:47:39,2018-07-23
AcBnJUivl9Dg,lpnDqjklOzIA,delivered,2018-02-20 19:03:03,2018-02-20 19:15:23,2018-02-23 18:17:43,2018-03-26
ATdWeoeua8ai,asSHqDT749oJ,delivered,2018-02-08 23:22:00,2018-02-08 23:35:36,2018-02-23 21:23:29,2018-03-06
joyYy74OGHWZ,MhqK5dPuLYq2,delivered,2017-07-25 15:26:00,2017-07-25 16:03:02,2017-08-02 19:59:24,2017-08-29
aqM0Dr00Ru7e,tvF46j0D02zc,delivered,2018-03-18 17:12:55,2018-03-18 17:28:28,2018-04-21 15:56:43,2018-04-26
su9qtpmYRRZ4,o2XHJSQDVUjH,delivered,2017-09-27 09:52:55,2017-09-28 03:07:18,2017-10-09 21:43:32,2017-10-19
QQkl6VprDdPC,A2TCBWxtXciV,delivered,2017-02-09 20:56:00,2017-02-09 21:05:23,2017-03-06 07:48:00,2017-03-20
70MKHgNqgYMn,LxPsuAedB4QS,delivered,2017-06-08 21:06:41,2017-06-09 23:33:48,2017-07-04 16:11:21,2017-07-13
NwV6qaWsqsqx,FIE7qnYGWctO,delivered,2018-07-18 13:30:45,2018-07-19 15:30:27,2018-07-31 18:58:33,2018-08-03
Yg64phKM9oJa,tZilI8V0g1e0,delivered,2017-08-14 13:42:08,2017-08-14 13:55:19,2017-08-18 13:28:54,2017-09-01
4T5ho4MRp4mJ,kSoHzbViRklm,delivered,2018-01-13 14:28:16,2018-01-13 14:39:29,2018-01-26 11:25:12,2018-02-05
I4h2Vl1Vy4vZ,PqmwLFfBnOBx,delivered,2018-04-08 15:07:51,2018-04-08 15:29:37,2018-04-13 18:10:42,2018-04-30
gnVDCx1e4YD7,5dXseDWEmiMC,delivered,2017-07-24 22:11:50,2017-07-24 22:25:14,2017-07-31 16:59:58,2017-08-15
DtKD3sdpBpwJ,KUQIrn86ttIe,delivered,2018-05-02 10:15:02,2018-05-02 10:34:27,2018-05-04 18:32:21,2018-05-15
ZN7DWjWqWQND,KuWnR59U1FPy,delivered,2017-07-01 04:22:21,2017-07-01 04:30:09,2017-07-12 17:13:39,2017-08-02
6VKTocEU4N5n,k2pIrgPtCGma,delivered,2017-09-08 13:16:15,2017-09-09 06:34:35,2017-09-25 14:04:18,2017-10-16
eVdINTRc6DTs,yhYEYeGAUIUp,delivered,2017-10-11 23:33:03,2017-10-11 23:52:50,2017-11-01 18:22:35,2017-11-08
1pVYIkz0eQfb,Ct3CALEeBTfd,delivered,2018-07-29 19:16:09,2018-07-29 19:25:11,2018-08-01 23:38:27,2018-08-06
NDgEVmGllteq,uYWZFxT8YNW8,delivered,2018-02-27 15:42:55,2018-02-27 15:55:33,2018-03-05 22:57:53,2018-03-14
CjC2wYcYXNMR,uiQXR8amJUZ5,delivered,2018-06-10 19:09:32,2018-06-10 19:37:55,2018-06-21 18:38:35,2018-07-03
IKNPNRlaS4PH,J2eUP3qQRX21,delivered,2018-06-13 16:26:28,2018-06-13 17:00:13,2018-06-26 21:44:26,2018-07-26
gxecAzqugRRh,f5osd5e09qiH,delivered,2017-04-04 15:33:10,2017-04-04 15:45:17,2017-04-17 09:11:46,2017-04-25
uzwPcONTw6nT,Clcqfbd0dHQy,delivered,2017-10-29 07:43:05,2017-10-29 07:50:08,2017-11-13 19:07:03,2017-11-27
BP5PB2Da0Fhi,wogvLVoYwlWu,delivered,2017-08-09 23:05:57,2017-08-09 23:24:29,2017-08-16 19:55:34,2017-08-31
3wKSoQagZseT,UJAKUaIGlRn3,delivered,2018-06-29 11:02:18,2018-06-29 11:15:13,2018-07-03 19:25:44,2018-07-23
8eWU8keN9FXT,JKRYqZKJtJZE,delivered,2018-05-17 18:32:53,2018-05-18 00:37:28,2018-05-23 13:04:02,2018-06-04
obepRrkmejN1,wlZXim18Y5wp,delivered,2017-11-19 01:23:23,2017-11-19 03:07:58,2017-12-05 18:58:48,2017-12-08
M7QS4SdwfiNR,V2yQapEqeiQ6,delivered,2017-11-24 16:16:45,2017-11-24 20:13:16,2017-12-07 17:47:15,2017-12-20
qcxJY5K5rPBi,XVlW6vVBrmk6,delivered,2018-01-17 19:02:58,2018-01-17 19:10:38,2018-02-19 23:54:40,2018-02-14
zBGSaqk6atNi,fAmGDfYoJrNI,delivered,2018-06-07 22:32:24,2018-06-07 22:55:51,2018-06-18 14:31:22,2018-07-17
ogN2rxuWpNCK,xCiOfWxQ7Btv,delivered,2018-04-28 13:17:50,2018-04-29 13:15:23,2018-06-11 22:33:05,2018-06-01
SU37F2XoUDJm,0EzNwB0wYA0w,delivered,2018-08-10 19:29:13,2018-08-10 19:44:33,2018-08-21 13:33:06,2018-09-03
2O4VRzPhg02a,eQaIzzVXvSVe,delivered,2018-03-08 16:52:11,2018-03-08 17:10:43,2018-04-11 00:38:19,2018-04-02
zMDPbvlnXGPI,Eyr64dIilcgM,delivered,2018-06-26 19:44:42,2018-06-26 19:55:09,2018-07-03 15:56:50,2018-07-26
SkDe2m1n0yog,Nsa1cccryn3Q,delivered,2018-04-10 10:03:12,2018-04-10 10:15:13,2018-04-30 18:54:43,2018-05-10
yFIPmG5Qso5x,GtjbUb6VvhUd,delivered,2018-08-02 21:24:24,2018-08-02 21:35:18,2018-08-21 00:28:39,2018-08-16
PM660Hvl5ltN,RR1YZ96cZobY,delivered,2017-10-16 18:08:18,2017-10-18 03:16:05,2017-10-24 20:09:53,2017-10-26
GeOcwJMHVigj,c6jqSw2fKK1m,delivered,2017-09-13 16:46:39,2017-09-13 17:04:56,2017-10-03 19:09:35,2017-10-10
jYQul2d9y89V,fQp5U82OnxIM,delivered,2018-03-22 07:34:13,2018-03-22 13:29:16,2018-04-03 19:08:47,2018-04-13
mQr7ud7RxjFh,pV5CMhjRA4BD,delivered,2017-03-01 14:50:29,2017-03-02 06:45:14,2017-03-14 14:03:13,2017-03-22
IISLmGs2JnDH,5rqBHhb2Lu0d,delivered,2017-07-29 16:50:49,2017-07-29 17:05:09,2017-08-02 19:24:01,2017-08-22
7fplap09K9uW,Vbad86A2kO7h,delivered,2017-10-09 11:44:19,2017-10-10 11:56:16,2017-10-31 00:22:33,2017-11-01
TOB9XNU1gV1f,sonYdrcofFIt,delivered,2018-05-09 14:47:10,2018-05-09 15:37:06,2018-05-28 17:31:28,2018-06-13
69R4LtM3Dkwy,YzjQ1d4ODDkP,delivered,2017-05-13 22:22:03,2017-05-13 22:35:13,2017-05-21 10:47:35,2017-05-26
uRWFD2jisRYY,MtMtwGLv0AAT,delivered,2018-04-24 21:16:09,2018-04-24 21:30:35,2018-05-09 19:52:02,2018-05-21
2bWGX09hpCzq,cZEYe5ZKG6Ze,delivered,2018-05-08 12:47:37,2018-05-08 13:09:35,2018-05-15 19:42:20,2018-06-12
w2wruPCem5Jb,WZCFk7SWMFFm,delivered,2018-06-15 13:08:55,2018-06-15 13:44:08,2018-06-21 20:05:03,2018-07-05
SCbGP1HdX6RG,suzK9f0sEvIi,delivered,2018-03-25 21:30:24,2018-03-25 21:48:33,2018-03-28 00:04:31,2018-04-06
dm1S9vmqr74a,4Bv5yXlke7qp,delivered,2017-12-20 18:51:27,2017-12-22 02:51:01,2017-12-26 15:24:45,2018-01-09
4EczELWhsgzG,cNow1DF5YxjX,delivered,2018-04-14 14:13:39,2018-04-17 05:50:13,2018-05-05 13:32:43,2018-05-10
oKFxBuViwhe7,3Ll46Tj9RN0q,delivered,2017-11-24 16:08:38,2017-11-24 19:59:31,2017-12-12 21:09:53,2017-12-21
3T9PiPDcq3cK,CuXTYUcBde3A,shipped,2017-08-02 16:29:57,2017-08-03 16:55:10,,2017-08-22
OFGFuIiesVzM,kpZeu9Hs5XXS,delivered,2018-06-01 16:50:43,2018-06-01 17:13:27,2018-06-19 18:24:49,2018-07-13
fYRfJWDPpozD,pJbXZRS0sqqS,delivered,2017-11-27 17:46:48,2017-11-27 18:00:34,2017-12-12 13:07:22,2017-12-11
dRXwZhgcISmk,M0P5DHWYoZPr,delivered,2018-02-08 20:01:54,2018-02-09 20:07:57,2018-03-05 21:58:30,2018-04-05
g3HasEpzawM0,WJ0q80kQ7mZH,delivered,2018-01-25 00:00:06,2018-01-26 03:15:54,2018-02-01 16:53:26,2018-02-22
YFisdGiOJ3Os,318n0db79d19,delivered,2017-04-10 10:46:18,2017-04-10 10:55:16,2017-04-17 15:28:11,2017-05-04
gVMHJHnYDmla,8xqmTu5tWixx,delivered,2017-11-27 13:33:35,2017-11-29 13:37:08,2017-12-04 20:33:19,2017-12-14
Hl9PAWXsdmPU,JRAkBW52ylzK,delivered,2018-01-09 18:08:47,2018-01-09 19:32:04,2018-01-17 13:14:33,2018-01-23
